frame,period,shooter_team,player_x,player_y,ball_speed_mps,accel_mps2,vel_x,attacking_goal_x
4096,1,Liverpool Football Club,-24.7260769435,-22.1524594625,11.714393585534477,9.363961939074846,-6.627846889000004,-52.5
4115,1,Liverpool Football Club,-25.2769566491,-28.6068747384,8.91402814156127,5.454401434865605,7.458233748000005,-52.5
4132,1,Liverpool Football Club,-15.7480162666,-23.3393316723,10.951164682036724,7.440163668288755,10.098482962000013,-52.5
4372,1,Liverpool Football Club,-0.207788062238,17.8007404691,8.874833903399189,24.43278624039142,-3.8339570334569997,-52.5
4718,1,Manchester City,17.7165858859,32.2883978344,7.683481404380195,20.698941525303983,-7.672764982000011,52.5
4720,1,Manchester City,17.1019899277,31.833087467,12.09680922030638,7.045452110118106,-12.093390279999987,52.5
4767,1,Manchester City,7.10547356378,31.3504725865,14.437633628910199,3.6350867757340866,1.3010481396000095,52.5
4769,1,Manchester City,7.79159509568,31.6681482224,5.223734536310927,24.99074061213308,0.835324214899984,52.5
4781,1,Manchester City,9.77031027485,32.8486780969,9.828181495496342,37.530044348083656,-6.051302378399992,52.5
4784,1,Manchester City,4.00633550826,26.4996572222,12.877780628784105,0.8147967824149932,-9.550145784400002,52.5
4876,1,Manchester City,14.9146337963,-26.751285553,8.334115073506204,33.095404218282596,-6.604415284999998,52.5
4879,1,Manchester City,15.0133319128,-26.6186696007,15.020874857795318,8.071479326890655,-11.65443205399999,52.5
4900,1,Manchester City,1.60794463044,-16.1239575886,7.592037856001286,27.954833788428164,1.3619720340000008,52.5
4902,1,Manchester City,1.58980204378,-15.706112135,14.367651616126118,10.017466382436336,3.6870789458999997,52.5
4919,1,Manchester City,4.54644105548,-4.0801793053,8.649507338802852,29.27960708090229,-6.271902120799999,52.5
5067,1,Manchester City,8.94352015995,-27.4793943678,16.693150156656376,32.46343586355735,16.470751663899996,52.5
5173,1,Manchester City,7.7851652872,-24.5977238246,14.223767246863199,43.90531634339487,-6.139176511899995,52.5
5175,1,Manchester City,7.57183837891,-24.331371489,21.662946004907294,17.166317370713642,-8.044827977300004,52.5
5485,1,Manchester City,26.8119114467,-2.97207207907,21.072433360367224,0.15174064590049477,1.733091181000006,52.5
5590,1,Manchester City,31.5598129091,24.875441415,11.604271925229657,22.164015700891756,-9.932150012999976,52.5
5592,1,Manchester City,31.7071120853,24.104979833,14.831669974062292,7.3975345692914845,-12.25270038199998,52.5
5612,1,Manchester City,20.0171927498,17.1548144931,18.61465931066032,3.973683142228643,-5.955370635000001,52.5
5661,1,Liverpool Football Club,-26.4612994875,-2.14397241814,19.217808439508676,12.280268152327315,-14.631414314513046,-52.5
5664,1,Liverpool Football Club,-28.1611816206,-3.21316230037,5.4205655398250565,24.602886808855207,-4.929051375000029,-52.5
5902,1,Liverpool Football Club,-21.9799169813,-7.93541926429,11.006129731406098,1.846030797859272,7.535707685000013,-52.5
5949,1,Liverpool Football Club,-13.3076314018,19.1550968715,18.838833635638593,2.787684540211701,5.544953734000018,-52.5
6161,1,Manchester City,28.0986196427,-1.20536486485,17.391740210853097,27.803346288560373,15.18759127700001,52.5
6162,1,Manchester City,28.624968665,-1.56870055199,16.598069289257086,14.45315226995549,14.329220876999997,52.5
6218,1,Manchester City,43.4532570773,-13.4168226527,9.256164608775352,26.482503204476227,5.866100667999987,52.5
6320,1,Manchester City,22.1598383586,3.4426249436,15.42736039715542,4.897720013412692,-13.75781363999998,52.5
6344,1,Manchester City,1.33756890751,13.9743222282,28.177398215987107,12.524220040589327,-20.27452048946,52.5
6429,1,Liverpool Football Club,-31.385397139,-9.78655220213,16.114663739443422,47.31528246760126,3.0175666419999914,-52.5
6445,1,Liverpool Football Club,-25.1446932838,19.2485821134,6.426975719967047,25.477979924175518,0.6642922629999859,-52.5
6460,1,Liverpool Football Club,-27.2533686502,19.3680419922,15.395345551713485,45.315512089543155,-6.363581271999976,-52.5
6919,1,Liverpool Football Club,-35.1583431789,-7.33042094821,18.215522036842685,13.915676447925334,2.1434758130000375,-52.5
7130,1,Liverpool Football Club,-23.7844124749,-17.0633750189,22.95102326471288,8.556540980231317,-6.671134393999978,-52.5
7168,1,Liverpool Football Club,-26.1906639281,-0.13249325291,17.244431232665317,37.03577586339336,11.189522084000032,-52.5
7171,1,Liverpool Football Club,-17.5139939444,7.62682038262,24.032900707890136,3.167127107799961,17.513637113999998,-52.5
7222,1,Manchester City,17.5104260218,8.18755574453,15.765070064960229,1.1078062314818726,15.649843045000011,52.5
7348,1,Manchester City,10.368634451,25.5358520689,10.709783903715776,24.530098711509538,-10.002927465300004,52.5
7585,1,Manchester City,20.1721739996,-13.2505399613,22.176935918236254,5.92155201785165,-21.337861842000017,52.5
7670,1,Liverpool Football Club,-21.6493162428,-29.7794673556,7.68262262900605,25.038811120718034,6.530181454000008,-52.5
7696,1,Liverpool Football Club,-12.3909826733,-22.6591511681,6.009458365811913,23.094069340652364,5.174515185000015,-52.5
7699,1,Liverpool Football Club,-12.1190212795,-22.6378835042,11.161448818588882,6.936256136054286,9.832335254900002,-52.5
7876,1,Liverpool Football Club,-42.6491185143,12.3745615369,17.475158712392453,8.1678275184431,17.008673679999973,-52.5
7911,1,Liverpool Football Club,-30.2325282324,17.7811293829,9.546447129402225,34.32209506059218,-6.779691274000008,-52.5
7989,1,Liverpool Football Club,-18.3256470816,-15.4972747167,17.353005166007453,8.049275473150068,9.419514120000017,-52.5
8034,1,Liverpool Football Club,-31.2765182313,-15.3468539374,16.343769843425704,16.454471940711812,-9.266824397000022,-52.5
8092,1,Liverpool Football Club,-17.8851080395,5.83149285544,14.010340198096582,12.011533207060518,3.535395192000017,-52.5
8111,1,Liverpool Football Club,-12.3917671839,-9.24589261555,12.387410072475358,4.729018191889096,12.155731879000005,-52.5
8121,1,Manchester City,0.521695313709,-12.0969497136,0.7797823420237677,26.481073008752784,0.2121488967999996,52.5
8154,1,Manchester City,13.7471692676,2.41255848181,15.31411628840022,24.246205389011635,7.541822499000013,52.5
8199,1,Manchester City,49.3116353474,32.2222431839,10.222472282658016,5.242598527189277,9.59327725099996,52.5
8282,1,Manchester City,0.374046539976,17.8210131327,8.167895221631504,21.56921157476191,4.11616615647,52.5
8284,1,Manchester City,0.249129859465,17.6598646981,12.747679624817756,11.297793542565252,6.215962292000001,52.5
8339,1,Manchester City,9.47385715303,10.9942749114,12.1190805905388,43.68923595115027,9.098305507000006,52.5
8375,1,Manchester City,31.0221736545,29.0526686169,16.670358115123054,44.65368557502589,7.144736569999992,52.5
9651,1,Liverpool Football Club,-14.3760665258,20.3101848421,7.434656047913666,21.233487194822768,-7.271975013999992,-52.5
9653,1,Liverpool Football Club,-15.631780034,19.9163054512,9.302522062856463,9.41179839783611,-9.192256962999998,-52.5
9748,1,Liverpool Football Club,-6.59174113047,15.0038617906,13.184426489527606,23.497536063486006,8.723004694699998,-52.5
9749,1,Liverpool Football Club,-6.91527913866,14.926297869,15.592935120914815,12.269758249991702,9.769272401300002,-52.5
9775,1,Manchester City,8.37701002757,3.60487693832,11.431509773079588,8.096418156382313,-9.951454853699992,52.5
9798,1,Liverpool Football Club,-3.75329958825,-5.77895707176,14.411132056651644,43.860648146811705,-10.311523638699999,-52.5
9812,1,Liverpool Football Club,-17.7641508012,-22.6235345205,4.896368449680009,22.226069267727013,-3.562030386999986,-52.5
9841,1,Liverpool Football Club,-17.5360595158,-23.5997765859,11.407596647551673,34.036947081104834,11.407187667999992,-52.5
9842,1,Liverpool Football Club,-17.480671928,-23.624134972,11.136395477330899,23.141226381805833,11.122736252000003,-52.5
9861,1,Liverpool Football Club,-7.11591080257,-24.425856454,17.246974761598846,49.99982403151318,9.349516433900007,-52.5
9862,1,Liverpool Football Club,-7.13090826216,-24.4472791581,17.070041694345242,30.70626708915404,8.958905537199993,-52.5
9926,1,Liverpool Football Club,-0.328050817762,14.6663253875,8.710970329095415,0.8596759325008948,-4.44790093467,-52.5
10031,1,Liverpool Football Club,-33.7028527033,30.9223585583,9.130473166202814,25.761069454894066,9.037556928000043,-52.5
10034,1,Liverpool Football Club,-32.9834685553,30.9980984642,12.495508152344135,1.8554856802302748,11.322789733,-52.5
10053,1,Liverpool Football Club,-28.1503981636,33.0575367156,16.0582797876299,39.5681285533886,15.748186351999998,-52.5
10055,1,Liverpool Football Club,-26.4499189286,28.7384453728,18.514358225334234,10.78682757172876,17.25893950699998,-52.5
10068,1,Liverpool Football Club,-5.90995143709,22.873956317,5.151197840105497,24.639204937419112,4.474274337999997,-52.5
10078,1,Liverpool Football Club,-5.61752376102,21.128570375,15.767414063146994,39.45741962590487,5.4415347672,-52.5
10079,1,Liverpool Football Club,-5.52835593905,20.9892133077,19.71241693052345,25.16685651737508,7.063316093900003,-52.5
10143,1,Liverpool Football Club,-2.94635142599,21.1353142148,10.285389557924262,33.74280305659516,-9.745525353300003,-52.5
10146,1,Liverpool Football Club,-12.683319773,22.3347514925,17.615194613190333,12.196332651930467,-16.908756687500002,-52.5
10277,1,Liverpool Football Club,-0.0349381242262,36.1459109222,10.229923609813168,31.481951338716808,0.21976166967599992,-52.5
10359,1,Manchester City,6.90310280664,21.6003694988,16.117525159190134,5.271532072562217,9.623138981000015,52.5
10399,1,Manchester City,19.9518530709,4.01818818138,17.717960167125067,6.622056536204753,-3.0747442270000036,52.5
10551,1,Liverpool Football Club,-42.4622132438,-1.92234755982,20.60000999315859,32.72056438816744,13.971460763999985,-52.5
10559,1,Liverpool Football Club,-31.8324970972,-11.1385563442,26.87591089248816,12.266838356973707,16.810149061000033,-52.5
10565,1,Liverpool Football Club,-16.1284720557,-29.8685052963,11.584882794052277,29.446347478969262,9.551478312999997,-52.5
10590,1,Liverpool Football Club,-7.66487911769,-25.4342625028,10.101894152674811,0.3522929867790741,9.4768907959,-52.5
10631,1,Manchester City,13.4631858099,-19.6780956813,12.038903013309413,23.10877456302917,-11.40382519700001,52.5
10632,1,Manchester City,13.9225204104,-19.5243796394,10.720230301583966,7.982565491352687,-10.070948005999991,52.5
10684,1,Liverpool Football Club,-10.3559280577,-28.815175556,12.454645201635001,35.54834660792074,-10.617341197000005,-52.5
10765,1,Liverpool Football Club,-4.97306053979,9.36439990997,18.114357156706387,18.117752487210932,17.689781949000007,-52.5
10781,1,Manchester City,10.4698406855,2.0237734999,17.205546987745247,31.395958700630207,16.366474854999993,52.5
10782,1,Manchester City,10.9272940954,1.48370502676,16.611865536097586,19.309493496076055,15.797359754000002,52.5
10812,1,Manchester City,36.4128338042,-3.40348104068,8.026407456802929,6.09325325308721,3.6900002330000348,52.5
11143,1,Manchester City,2.82509347371,-0.905262823616,13.345195238491963,1.3714076242410276,-8.940582625399998,52.5
11203,1,Liverpool Football Club,-8.43855208442,-22.5702471052,12.304579470533232,15.6943000465471,10.284097287169999,-52.5
11274,1,Manchester City,0.0865219325892,18.5011750176,15.644489069927968,6.434805622257559,-14.876391409899998,52.5
11278,1,Liverpool Football Club,-7.4375907353,14.6581870034,7.418894459052217,28.359140088540887,-7.337797758800004,-52.5
11284,1,Liverpool Football Club,-8.45856884548,17.0158757709,11.90390874107965,9.934878236368842,-4.776023548200001,-52.5
11298,1,Liverpool Football Club,-12.8446418217,26.8767599378,14.234027152868743,2.6044074665456844,-11.488573968000004,-52.5
11352,1,Liverpool Football Club,-47.9419586545,16.617966334,13.149680487784165,5.174877893993064,-9.204214399999984,-52.5
11354,1,Liverpool Football Club,-49.0676543826,16.3649113973,7.818899748151816,25.955121266767865,-3.797043228999968,-52.5
11433,1,Liverpool Football Club,-43.050672055,-1.85466704495,23.72074643332004,37.583241275163594,16.38732249100002,-52.5
11481,1,,-28.7028483436,-15.5897071475,17.685070636401623,0.9575906283710438,14.71198506099995,-52.5
11554,1,Liverpool Football Club,-6.11689905893,-27.5184109097,6.386423524266989,22.517390667254375,5.327542028999996,-52.5
11557,1,Liverpool Football Club,-6.10330213819,-27.3254974002,10.7129612270205,4.447129825291197,10.236562245700002,-52.5
11638,1,Liverpool Football Club,-1.18417743558,5.63371172405,13.146722635159461,32.59055807827272,13.047619249609998,-52.5
11639,1,Liverpool Football Club,-0.950532064551,5.64384791965,17.96359519633565,25.422107989928822,17.9629163545,-52.5
11705,1,Liverpool Football Club,-9.57674471537,31.5060763586,8.306080767247504,29.016122256131876,-7.903890410300001,-52.5
11717,1,Liverpool Football Club,-8.95642144339,30.999531428,8.783417186855369,28.032605888477267,-7.945503271499987,-52.5
11767,1,Liverpool Football Club,-35.1750682649,7.33655014492,8.995725858749925,3.082714293432893,-1.5533288689999836,-52.5
12152,1,Liverpool Football Club,-44.4421539307,5.77325748262,14.635019063454415,5.211838292280394,13.241528104000011,-52.5
12225,1,Liverpool Football Club,-15.1267391841,-26.0789967492,11.098057752933302,3.629058887818001,-10.707767562000008,-52.5
12260,1,Liverpool Football Club,-17.7820247468,-11.2921176184,23.323683740261323,11.802495553615685,14.76464115099997,-52.5
12297,1,Liverpool Football Club,-6.33973675682,14.0299447378,18.972362396638882,4.422552746923316,11.035979811,-52.5
12369,1,Liverpool Football Club,-1.29652464957,20.3089501517,11.328012911062485,7.237455160709119,-8.1442023511,-52.5
12532,1,Liverpool Football Club,-16.9607315972,-20.3946051825,20.4434727976021,12.150352063058252,-15.629923229999996,-52.5
12587,1,Liverpool Football Club,-28.584186009,-0.810004143488,18.398356044286185,5.850950046074339,15.417403404000005,-52.5
12625,1,Liverpool Football Club,-18.4645402999,-19.0359156472,22.05921013654665,9.529922992545293,11.838036881999976,-52.5
12777,1,Liverpool Football Club,-14.3237108503,-1.32968614783,13.828688062730922,2.914182884824856,8.826534459000008,-52.5
12795,1,Liverpool Football Club,-10.1435463315,-12.6369685218,15.599343901263786,8.686136829668854,12.489644776399995,-52.5
12901,1,Manchester City,41.3749871027,19.830149696,7.495654741549547,55.360765662083644,6.550822453042554,52.5
13362,1,Manchester City,24.2973678226,0.25669771291,14.975142299177673,23.337713926852313,14.948819739999983,52.5
14012,1,Manchester City,37.2121707371,25.6375209263,27.30843749290573,1.7095523425739476,24.38724433099999,52.5
14081,1,Manchester City,31.6320040567,22.9640890757,1.5077306040609604,50.63713245938457,-0.47806639189705913,52.5
14121,1,Manchester City,49.0638157073,15.9081087112,14.570930350623422,40.704223244770844,-13.981981845999982,52.5
14122,1,Manchester City,49.0035816374,15.7337553388,14.357837137066989,24.711147940835477,-13.473197980000009,52.5
14321,1,Manchester City,32.5388764881,34.507181985,1.763536255074536,29.68289954266348,-1.1123188142516556,52.5
16783,1,Liverpool Football Club,-43.6642023722,-28.1198240916,17.164340904646842,1.6854850461834683,14.010012222999961,-52.5
16785,1,Liverpool Football Club,-43.3679871332,-27.7424290975,5.008370887165882,50.15146020728594,-3.4426834080000646,-52.5
16829,1,Liverpool Football Club,-50.3781961714,-27.6943866185,26.113370657364413,15.799936652087752,-20.304932935999958,-52.5
16832,1,Liverpool Football Club,-49.7815562657,-28.7686770303,2.0278118917531405,73.10944516074598,-1.375971848000006,-52.5
17171,1,Liverpool Football Club,-44.4556931995,-15.4312156496,16.594619309380057,24.475216634008955,-0.08743474799999262,-52.5
17172,1,Liverpool Football Club,-44.7291644868,-16.0068126406,15.751620693825538,13.50260732311886,-0.06805917999997746,-52.5
17191,1,Liverpool Football Club,-43.5703947885,-26.2466356187,14.215861066839105,9.003047915372408,13.287479604000012,-52.5
17212,1,Liverpool Football Club,-38.7235988435,-27.8336916424,16.038985806666677,2.3071120064271633,-5.90622726999996,-52.5
17251,1,Liverpool Football Club,-30.5783200037,-6.46432813009,19.637005052995328,6.785994634372979,19.630030885000025,-52.5
17260,1,Liverpool Football Club,-14.0026904515,-3.83565901575,8.843333797088565,24.18939048513293,8.833734671000002,-52.5
17302,1,Liverpool Football Club,-13.6826181412,-8.71293749128,12.809263342738046,22.2104738233091,0.7446293469999965,-52.5
17305,1,Liverpool Football Club,-13.2828243346,-8.60909761701,15.291187936493934,1.5334573676584249,2.6465037990000084,-52.5
17340,1,Liverpool Football Club,-2.65286711284,-20.1488262358,17.51799127055403,16.438172439301002,0.14641525527000043,-52.5
17343,1,Liverpool Football Club,-1.72313435305,-20.190370378,1.5935888000976473,39.92223063976127,-1.584571916204,-52.5
17350,1,Manchester City,1.16700585683,-25.9397578467,14.060906530720311,14.397478078844879,2.20665389551,52.5
17374,1,Manchester City,4.04010195959,-24.5548999423,10.925104182631578,31.40631246444295,-10.151691727699998,52.5
17376,1,Liverpool Football Club,-0.0856758171604,-18.4609431312,14.433553456106209,11.356301953366257,-14.15407774893,-52.5
17615,1,Manchester City,15.4984862918,-6.51990765617,17.834503718320825,3.2249544479729337,-0.7423853110000067,52.5
17669,1,Manchester City,20.1797348204,-9.05367179144,18.125585508848147,6.77904943670282,0.43529194999997856,52.5
17716,1,Manchester City,4.73467436291,-20.9046913329,8.661041631955818,27.241726521364004,8.6065536692,52.5
17728,1,Manchester City,1.41695410865,-17.674130031,11.122455146397874,28.43650034931369,4.261821832899999,52.5
17729,1,Manchester City,1.44303333759,-17.2932474046,14.527949156175692,17.412148037779414,6.199942339510001,52.5
17748,1,Manchester City,8.6505234128,0.569820396602,5.269409351204168,27.373058001366015,0.6916853611000029,52.5
17834,1,Manchester City,49.7677298046,-11.8480271839,12.147938397274787,32.62959751697439,7.728511074000011,52.5
18269,1,Manchester City,25.4385560354,8.67884313493,12.516618837197774,11.195070468441424,10.421923783000011,52.5
18287,1,Manchester City,32.5615104494,12.5411356971,10.590090996245065,24.888646021049116,-10.571943257999976,52.5
18397,1,Manchester City,13.3752046767,-14.5113692057,21.489500955453206,7.6616520344429775,-21.131579450100002,52.5
18521,1,Liverpool Football Club,-15.0200499126,-15.8992084322,9.532119731623279,20.827827873585772,-7.704459146999998,-52.5
18524,1,Liverpool Football Club,-15.5055540176,-16.6649193537,11.668296017256024,0.29068621812019896,-3.9540880760000263,-52.5
18904,1,Liverpool Football Club,-48.1559744335,17.9089049385,9.60754112406407,2.071363902396422,-3.3005869459999815,-52.5
18941,1,Liverpool Football Club,-38.5129872277,27.83624204,11.689143925342162,31.529047315954216,10.905459058000062,-52.5
18943,1,Liverpool Football Club,-38.0454657418,27.9420248667,14.036629947613639,9.984432889562159,12.151995297000013,-52.5
18961,1,Liverpool Football Club,-26.6691711062,24.3516184489,15.206188839472171,42.468628663457245,15.14109788599999,-52.5
18985,1,Liverpool Football Club,-8.31431089129,16.4117716835,7.419749853745821,31.212380034576142,0.49395874340000034,-52.5
18988,1,Liverpool Football Club,-8.23616109576,16.4414302281,12.576275145939718,6.084870020893541,0.29398039969999346,-52.5
18996,1,Liverpool Football Club,-7.74029881614,3.83030823299,3.7901563753536087,20.0916970281971,-0.24977047540000186,-52.5
19019,1,,-21.9961498805,-5.77509471348,21.72228176630037,0.8324994691348309,-9.052701927000015,-52.5
19209,1,Liverpool Football Club,-31.5572841281,-19.7014181955,11.375374630550661,6.54425695704143,6.015789307000006,-52.5
19378,1,Liverpool Football Club,-19.895617258,4.68009812491,13.636177693861177,31.272147318083096,-8.858916908999994,-52.5
19388,1,Liverpool Football Club,-30.5368358067,-8.74220021566,6.592848326525398,26.872273630954663,-2.952515001000009,-52.5
19407,1,Liverpool Football Club,-36.6034191677,0.955197819642,6.79620244631157,32.39509719098011,-3.3413474569999835,-52.5
19609,1,Liverpool Football Club,-24.1326346624,-2.92446303368,17.03986984476111,10.701544886806408,6.406992562999996,-52.5
19882,1,Manchester City,11.6415150052,20.1695870899,18.684398171698042,34.96609244288649,-8.744586067999993,52.5
19883,1,Manchester City,16.72863052,11.3344369162,17.01986202843572,31.253084444627934,-7.799775437000012,52.5
19897,1,Manchester City,2.97432704199,8.35913231259,18.965451768594512,37.26647143202468,-16.944704347800002,52.5
19899,1,Manchester City,2.66801462855,8.61479009901,20.81347421486963,10.991322747711612,-20.7454428173,52.5
20245,1,Liverpool Football Club,-0.746461617095,14.5703313918,9.15370855541915,29.853379912692883,-2.6280270780499992,-52.5
20257,1,Liverpool Football Club,-7.29616909935,-0.0994372468974,6.642062206154374,20.127419687771226,-2.441219350099999,-52.5
20349,1,Manchester City,16.0031123843,6.62583927881,18.933105841441467,12.267390004908256,6.2137919819999965,52.5
20369,1,Manchester City,23.2884863899,15.0361759095,9.71540775582571,23.631745368950416,0.6503362229999965,52.5
20372,1,Manchester City,24.2800998688,15.7838295074,12.950055992060971,3.163951498677258,0.6682581800000165,52.5
20574,1,Manchester City,5.26583969025,30.9945986612,12.38124220676716,2.7882453687865763,-2.0090132506000025,52.5
20678,1,Liverpool Football Club,-40.0048873538,17.7623004913,14.361394212718524,41.40974848942949,13.835891539999992,-52.5
20692,1,,-16.7685941969,7.99056146258,17.256493226782517,2.172562771287179,13.954252437000001,-52.5
20706,1,Liverpool Football Club,-1.30520427511,9.49900527227,7.765595756274353,27.43402703405736,7.1807664178999975,-52.5
20727,1,Liverpool Football Club,-11.6384607497,10.9804958162,13.358831129362624,5.749582955237291,-7.8368291710000015,-52.5
20752,1,Liverpool Football Club,-15.5870032083,16.4223118737,11.86108252166954,20.981617809374267,5.400486399000002,-52.5
20754,1,Liverpool Football Club,-14.4782910574,16.7605118524,16.46764881353521,12.259022171966938,5.905151891999996,-52.5
20776,1,Liverpool Football Club,-2.26794166224,6.39545908428,19.472831106448986,3.8087961408959146,19.25655462727,-52.5
20785,1,Manchester City,13.4572627204,6.13939398811,5.7368426626499165,26.400700487065773,5.634767511000014,52.5
20795,1,Manchester City,15.0344805036,6.87146039236,8.493483030090218,33.386670242577964,3.8951381409999897,52.5
